symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ETHUSD,2017-12-08 00:00:00+00:00,441.8819231386,453.9579580167,394.6441526623,411.0598345259,206102.0,441.8819231386,453.9579580167,394.6441526623,411.0598345259,206102.0,0.0,1.0
ETHUSD,2017-12-09 00:00:00+00:00,460.8801825134,487.3853657801,434.9025510945,441.6601059156,177976.0,460.8801825134,487.3853657801,434.9025510945,441.6601059156,177976.0,0.0,1.0
ETHUSD,2017-12-10 00:00:00+00:00,428.8158656087,460.8500093515,410.2082327111,460.7307420963,131937.0,428.8158656087,460.8500093515,410.2082327111,460.7307420963,131937.0,0.0,1.0
ETHUSD,2017-12-11 00:00:00+00:00,507.1288164675,511.6241419093,428.4163154446,429.3391158298,137538.0,507.1288164675,511.6241419093,428.4163154446,429.3391158298,137538.0,0.0,1.0
ETHUSD,2017-12-12 00:00:00+00:00,614.0241642079,633.9388308873,491.3805166879,506.6210462375,300356.0,614.0241642079,633.9388308873,491.3805166879,506.6210462375,300356.0,0.0,1.0
ETHUSD,2017-12-13 00:00:00+00:00,681.331780279,701.9798197283,560.9264556547,614.2819089994,247259.0,681.331780279,701.9798197283,560.9264556547,614.2819089994,247259.0,0.0,1.0
ETHUSD,2017-12-14 00:00:00+00:00,683.7981741234,740.1684565256,641.0552239582,682.4881641512,192335.0,683.7981741234,740.1684565256,641.0552239582,682.4881641512,192335.0,0.0,1.0
ETHUSD,2017-12-15 00:00:00+00:00,675.9408207169,691.9556003755,604.8358280948,683.8255029822,137414.0,675.9408207169,691.9556003755,604.8358280948,683.8255029822,137414.0,0.0,1.0
ETHUSD,2017-12-16 00:00:00+00:00,683.1257421196,710.3682760344,668.969502306,675.5369000115,86737.0,683.1257421196,710.3682760344,668.969502306,675.5369000115,86737.0,0.0,1.0
ETHUSD,2017-12-17 00:00:00+00:00,707.3476092673,726.7849210969,681.4854388654,682.8787001689,99404.0,707.3476092673,726.7849210969,681.4854388654,682.8787001689,99404.0,0.0,1.0
ETHUSD,2017-12-18 00:00:00+00:00,785.1262872523,798.0328515686,660.9984738212,708.8463784942,156970.0,785.1262872523,798.0328515686,660.9984738212,708.8463784942,156970.0,0.0,1.0
ETHUSD,2017-12-19 00:00:00+00:00,798.4177134727,865.1434491609,746.9798351667,785.3819473909,214852.0,798.4177134727,865.1434491609,746.9798351667,785.3819473909,214852.0,0.0,1.0
ETHUSD,2017-12-20 00:00:00+00:00,791.2023245079,827.2976425039,691.6625238913,796.9919168826,206142.0,791.2023245079,827.2976425039,691.6625238913,796.9919168826,206142.0,0.0,1.0
ETHUSD,2017-12-21 00:00:00+00:00,776.9358848935,841.6076300281,721.6588795317,793.1420056791,188890.0,776.9358848935,841.6076300281,721.6588795317,793.1420056791,188890.0,0.0,1.0
ETHUSD,2017-12-22 00:00:00+00:00,640.9625245739,790.0104686707,507.5927338826,776.8433082201,401331.0,640.9625245739,790.0104686707,507.5927338826,776.8433082201,401331.0,0.0,1.0
ETHUSD,2017-12-23 00:00:00+00:00,651.9219212151,717.8641446805,627.5278901048,638.543016681,152353.0,651.9219212151,717.8641446805,627.5278901048,638.543016681,152353.0,0.0,1.0
ETHUSD,2017-12-24 00:00:00+00:00,658.6762408521,671.0504890859,565.0204140758,652.3016187675,186000.0,658.6762408521,671.0504890859,565.0204140758,652.3016187675,186000.0,0.0,1.0
ETHUSD,2017-12-25 00:00:00+00:00,713.2932701036,742.048338633,624.0351072474,659.3762441758,140714.0,713.2932701036,742.048338633,624.0351072474,659.3762441758,140714.0,0.0,1.0
ETHUSD,2017-12-26 00:00:00+00:00,749.7812624409,750.3536241881,710.5246871533,712.3935812481,106846.0,749.7812624409,750.3536241881,710.5246871533,712.3935812481,106846.0,0.0,1.0
ETHUSD,2017-12-27 00:00:00+00:00,738.6619011641,766.7755441654,697.7894087614,749.7435956809,94916.0,738.6619011641,766.7755441654,697.7894087614,749.7435956809,94916.0,0.0,1.0
ETHUSD,2017-12-28 00:00:00+00:00,708.7976605712,743.414624831,650.1551010826,738.8481968417,122672.0,708.7976605712,743.414624831,650.1551010826,738.8481968417,122672.0,0.0,1.0
ETHUSD,2017-12-29 00:00:00+00:00,732.8594020876,756.2660920227,702.5846761021,710.3798446152,116935.0,732.8594020876,756.2660920227,702.5846761021,710.3798446152,116935.0,0.0,1.0
ETHUSD,2017-12-30 00:00:00+00:00,682.3649353625,736.238152157,638.8974976803,732.8182222732,200027.0,682.3649353625,736.238152157,638.8974976803,732.8182222732,200027.0,0.0,1.0
ETHUSD,2017-12-31 00:00:00+00:00,735.6754191421,741.4470927487,673.8604601023,681.3142753133,108821.0,735.6754191421,741.4470927487,673.8604601023,681.3142753133,108821.0,0.0,1.0
ETHUSD,2018-01-01 00:00:00+00:00,754.0361876424,763.4150273076,717.3602811747,734.5617767299,99329.0,754.0361876424,763.4150273076,717.3602811747,734.5617767299,99329.0,0.0,1.0
ETHUSD,2018-01-02 00:00:00+00:00,856.9815869016,893.5636668587,749.7139123548,753.9293214184,223719.0,856.9815869016,893.5636668587,749.7139123548,753.9293214184,223719.0,0.0,1.0
ETHUSD,2018-01-03 00:00:00+00:00,937.0591149563,951.0374166152,823.0452603823,856.108962357,162080.0,937.0591149563,951.0374166152,823.0452603823,856.108962357,162080.0,0.0,1.0
ETHUSD,2018-01-04 00:00:00+00:00,942.0021980623,1005.1248846963,890.993430534,936.7040959216,175892.0,942.0021980623,1005.1248846963,890.993430534,936.7040959216,175892.0,0.0,1.0
ETHUSD,2018-01-05 00:00:00+00:00,962.6872568034,1034.1462601137,930.3683878941,939.7734422818,174065.0,962.6872568034,1034.1462601137,930.3683878941,939.7734422818,174065.0,0.0,1.0
ETHUSD,2018-01-06 00:00:00+00:00,1003.9055899869,1016.2706895771,949.1826485515,959.4643993515,106036.0,1003.9055899869,1016.2706895771,949.1826485515,959.4643993515,106036.0,0.0,1.0
ETHUSD,2018-01-07 00:00:00+00:00,1119.9213842926,1121.5014274912,998.9578981342,1003.9691649518,114022.0,1119.9213842926,1121.5014274912,998.9578981342,1003.9691649518,114022.0,0.0,1.0
ETHUSD,2018-01-08 00:00:00+00:00,1131.1721692882,1234.6235071082,925.0581732084,1119.9828702431,275594.0,1131.1721692882,1234.6235071082,925.0581732084,1119.9828702431,275594.0,0.0,1.0
ETHUSD,2018-01-09 00:00:00+00:00,1286.8971514479,1315.56110152,1111.9750568902,1131.2160250247,196431.0,1286.8971514479,1315.56110152,1111.9750568902,1131.2160250247,196431.0,0.0,1.0
ETHUSD,2018-01-10 00:00:00+00:00,1245.8471106431,1423.2447193841,1201.8568572067,1287.0801685636,258054.0,1245.8471106431,1423.2447193841,1201.8568572067,1287.0801685636,258054.0,0.0,1.0
ETHUSD,2018-01-11 00:00:00+00:00,1139.4636727725,1331.374740428,1046.3065375816,1247.0930424237,285776.0,1139.4636727725,1331.374740428,1046.3065375816,1247.0930424237,285776.0,0.0,1.0
ETHUSD,2018-01-12 00:00:00+00:00,1255.5367897607,1287.8038622447,1070.7852020419,1136.9409956467,141300.0,1255.5367897607,1287.8038622447,1070.7852020419,1136.9409956467,141300.0,0.0,1.0
ETHUSD,2018-01-13 00:00:00+00:00,1385.3743313886,1425.4204163375,1252.8936553759,1255.7310284207,121904.0,1385.3743313886,1425.4204163375,1252.8936553759,1255.7310284207,121904.0,0.0,1.0
ETHUSD,2018-01-14 00:00:00+00:00,1343.5956399867,1391.2645846204,1230.0244359926,1386.6044839293,134750.0,1343.5956399867,1391.2645846204,1230.0244359926,1386.6044839293,134750.0,0.0,1.0
ETHUSD,2018-01-15 00:00:00+00:00,1272.1604036929,1382.009431984,1259.9214689079,1347.9957175301,90666.0,1272.1604036929,1382.009431984,1259.9214689079,1347.9957175301,90666.0,0.0,1.0
ETHUSD,2018-01-16 00:00:00+00:00,1047.9466517068,1276.280323752,916.594004583,1270.9505325751,294565.0,1047.9466517068,1276.280323752,916.594004583,1270.9505325751,294565.0,0.0,1.0
ETHUSD,2018-01-17 00:00:00+00:00,1015.7589238232,1089.8007645625,769.0133275449,1023.125745576,96744.0,1015.7589238232,1089.8007645625,769.0133275449,1023.125745576,96744.0,0.0,1.0
ETHUSD,2018-01-18 00:00:00+00:00,994.1648232221,1082.3547269486,928.9496344088,1016.1788151522,58741.0,994.1648232221,1082.3547269486,928.9496344088,1016.1788151522,58741.0,0.0,1.0
ETHUSD,2018-01-19 00:00:00+00:00,1025.8964723926,1073.6977607362,960.0537571067,989.6749309497,34882.0,1025.8964723926,1073.6977607362,960.0537571067,989.6749309497,34882.0,0.0,1.0
ETHUSD,2018-01-20 00:00:00+00:00,1147.5052899188,1165.3403253211,1025.669634819,1025.7523396545,24837.0,1147.5052899188,1165.3403253211,1025.669634819,1025.7523396545,24837.0,0.0,1.0
ETHUSD,2018-01-21 00:00:00+00:00,1046.1017550218,1148.5606687494,994.8898145136,1147.5310726637,32415.0,1046.1017550218,1148.5606687494,994.8898145136,1147.5310726637,32415.0,0.0,1.0
ETHUSD,2018-01-22 00:00:00+00:00,994.8171255008,1084.7943759344,907.2053637093,1046.0570108314,36169.0,994.8171255008,1084.7943759344,907.2053637093,1046.0570108314,36169.0,0.0,1.0
ETHUSD,2018-01-23 00:00:00+00:00,984.5728191209,1023.1382001727,906.7721356707,994.6866791233,36684.0,984.5728191209,1023.1382001727,906.7721356707,994.6866791233,36684.0,0.0,1.0
ETHUSD,2018-01-24 00:00:00+00:00,1062.7093141157,1068.3324573816,952.3480938968,983.7976367525,27860.0,1062.7093141157,1068.3324573816,952.3480938968,983.7976367525,27860.0,0.0,1.0
ETHUSD,2018-01-25 00:00:00+00:00,1049.9079203068,1101.745930288,1023.7609126047,1062.4557515291,26421.0,1049.9079203068,1101.745930288,1023.7609126047,1062.4557515291,26421.0,0.0,1.0
ETHUSD,2018-01-26 00:00:00+00:00,1047.1044707792,1077.2356567323,981.6877146324,1049.8259503685,32738.0,1047.1044707792,1077.2356567323,981.6877146324,1049.8259503685,32738.0,0.0,1.0
ETHUSD,2018-01-27 00:00:00+00:00,1115.0220193288,1126.9236567541,1029.4593925259,1047.1231784736,24078.0,1115.0220193288,1126.9236567541,1029.4593925259,1047.1231784736,24078.0,0.0,1.0
ETHUSD,2018-01-28 00:00:00+00:00,1245.8725042075,1269.3081774522,1110.8753334692,1114.1850942976,40404.0,1245.8725042075,1269.3081774522,1110.8753334692,1114.1850942976,40404.0,0.0,1.0
ETHUSD,2018-01-29 00:00:00+00:00,1177.1979561468,1259.4024348397,1157.4240618441,1245.9352047951,27394.0,1177.1979561468,1259.4024348397,1157.4240618441,1245.9352047951,27394.0,0.0,1.0
ETHUSD,2018-01-30 00:00:00+00:00,1076.4912902311,1179.2626704518,1044.0054013509,1177.3049043748,40862.0,1076.4912902311,1179.2626704518,1044.0054013509,1177.3049043748,40862.0,0.0,1.0
ETHUSD,2018-01-31 00:00:00+00:00,1125.1244000993,1130.0423361285,1024.5644843783,1076.3956077869,26506.0,1125.1244000993,1130.0423361285,1024.5644843783,1076.3956077869,26506.0,0.0,1.0
ETHUSD,2018-02-01 00:00:00+00:00,1039.5209398359,1165.5879722347,981.6195942394,1124.3765604946,44998.0,1039.5209398359,1165.5879722347,981.6195942394,1124.3765604946,44998.0,0.0,1.0
ETHUSD,2018-02-02 00:00:00+00:00,928.6278554285,1041.2347267909,776.7877636021,1039.7338705549,87640.0,928.6278554285,1041.2347267909,776.7877636021,1039.7338705549,87640.0,0.0,1.0
ETHUSD,2018-02-03 00:00:00+00:00,971.577827353,1002.8396983501,852.7243914554,928.623192196,29287.0,971.577827353,1002.8396983501,852.7243914554,928.623192196,29287.0,0.0,1.0
ETHUSD,2018-02-04 00:00:00+00:00,829.2857735056,973.2185935776,789.2450465605,971.6920354402,33290.0,829.2857735056,973.2185935776,789.2450465605,971.6920354402,33290.0,0.0,1.0
ETHUSD,2018-02-05 00:00:00+00:00,704.4642531424,861.5076965896,647.7290371707,828.1079192284,70916.0,704.4642531424,861.5076965896,647.7290371707,828.1079192284,70916.0,0.0,1.0
ETHUSD,2018-02-06 00:00:00+00:00,792.0129915097,809.4116298268,565.2596912124,701.2818584309,108180.0,792.0129915097,809.4116298268,565.2596912124,701.2818584309,108180.0,0.0,1.0
ETHUSD,2018-02-07 00:00:00+00:00,754.6492149371,861.8030570927,722.2617067107,794.1899949267,47372.0,754.6492149371,861.8030570927,722.2617067107,794.1899949267,47372.0,0.0,1.0
ETHUSD,2018-02-08 00:00:00+00:00,821.5206197465,848.3569510073,752.6190567892,755.2219532865,29028.0,821.5206197465,848.3569510073,752.6190567892,755.2219532865,29028.0,0.0,1.0
ETHUSD,2018-02-09 00:00:00+00:00,880.6930376894,884.4381777573,787.9425603373,821.9230043493,25260.0,880.6930376894,884.4381777573,787.9425603373,821.9230043493,25260.0,0.0,1.0
ETHUSD,2018-02-10 00:00:00+00:00,852.8858550208,910.4593992674,816.5655891505,880.6007969613,24570.0,852.8858550208,910.4593992674,816.5655891505,880.6007969613,24570.0,0.0,1.0
ETHUSD,2018-02-11 00:00:00+00:00,811.4657756199,855.1728386303,779.024886152,852.8487187426,23495.0,811.4657756199,855.1728386303,779.024886152,852.8487187426,23495.0,0.0,1.0
ETHUSD,2018-02-12 00:00:00+00:00,867.30551417,875.3277841661,809.8349319824,811.0929881024,7410.0,867.30551417,875.3277841661,809.8349319824,811.0929881024,7410.0,0.0,1.0
ETHUSD,2018-02-13 00:00:00+00:00,840.6654020325,869.268566697,823.1744481615,866.2140678287,256216.83480659,840.6654020325,869.268566697,823.1744481615,866.2140678287,256216.83480659,0.0,1.0
ETHUSD,2018-02-14 00:00:00+00:00,917.7694546815,921.1525953285,839.2765325666,840.6633964983,450495.15948415,917.7694546815,921.1525953285,839.2765325666,840.6633964983,450495.15948415,0.0,1.0
ETHUSD,2018-02-15 00:00:00+00:00,926.9688027845,947.166919777,905.2552293259,920.1187902866,321659.41515095,926.9688027845,947.166919777,905.2552293259,920.1187902866,321659.41515095,0.0,1.0
ETHUSD,2018-02-16 00:00:00+00:00,937.4454633077,945.0368353807,908.5525923248,926.753600189,235758.08982511,937.4454633077,945.0368353807,908.5525923248,926.753600189,235758.08982511,0.0,1.0
ETHUSD,2018-02-17 00:00:00+00:00,974.2201625683,975.7082083432,934.6728701154,937.6450660072,207131.06686142,974.2201625683,975.7082083432,934.6728701154,937.6450660072,207131.06686142,0.0,1.0
ETHUSD,2018-02-18 00:00:00+00:00,914.5737371441,981.0465967288,903.7334848881,974.0836867951,263988.77035051,914.5737371441,981.0465967288,903.7334848881,974.0836867951,263988.77035051,0.0,1.0
ETHUSD,2018-02-19 00:00:00+00:00,939.2715674402,955.9992107882,909.8272750155,918.292622048,219270.51615182,939.2715674402,955.9992107882,909.8272750155,918.292622048,219270.51615182,0.0,1.0
ETHUSD,2018-02-20 00:00:00+00:00,898.4505843344,959.0799314161,891.0773257952,939.5298410841,219984.73217565,898.4505843344,959.0799314161,891.0773257952,939.5298410841,219984.73217565,0.0,1.0
ETHUSD,2018-02-21 00:00:00+00:00,840.058106079,899.5912312674,817.5323657841,883.1097231487,251231.22968687,840.058106079,899.5912312674,817.5323657841,883.1097231487,251231.22968687,0.0,1.0
ETHUSD,2018-02-22 00:00:00+00:00,804.5719934675,871.1063070961,789.8271504318,840.0963072132,273233.3914755801,804.5719934675,871.1063070961,789.8271504318,840.0963072132,273233.3914755801,0.0,1.0
ETHUSD,2018-02-23 00:00:00+00:00,854.6657481953,883.2164411767,787.4369939827,804.6790814384,256330.53050208,854.6657481953,883.2164411767,787.4369939827,804.6790814384,256330.53050208,0.0,1.0
ETHUSD,2018-02-24 00:00:00+00:00,833.5246292262,874.8237998959,809.723330431,853.9868336791,172943.10333036,833.5246292262,874.8237998959,809.723330431,853.9868336791,172943.10333036,0.0,1.0
ETHUSD,2018-02-25 00:00:00+00:00,840.8119579013,849.8619104873,816.1640661532,835.1537639734,185628.88511506,840.8119579013,849.8619104873,816.1640661532,835.1537639734,185628.88511506,0.0,1.0
ETHUSD,2018-02-26 00:00:00+00:00,867.764269752,881.2884325351,832.8342788423,841.2717758547,269633.44760433,867.764269752,881.2884325351,832.8342788423,841.2717758547,269633.44760433,0.0,1.0
ETHUSD,2018-02-27 00:00:00+00:00,872.5509875235,895.3572887,861.3226877238,867.7997515185,210596.45551149,872.5509875235,895.3572887,861.3226877238,867.7997515185,210596.45551149,0.0,1.0
ETHUSD,2018-02-28 00:00:00+00:00,851.8714557292,888.5057196717,850.7847322114,871.7971561336,140406.96577023,851.8714557292,888.5057196717,850.7847322114,871.7971561336,140406.96577023,0.0,1.0
ETHUSD,2018-03-01 00:00:00+00:00,869.1512561892,882.4474598977,846.2049331807,851.8643434953,164906.50974143,869.1512561892,882.4474598977,846.2049331807,851.8643434953,164906.50974143,0.0,1.0
ETHUSD,2018-03-02 00:00:00+00:00,855.5242014837,877.9241527118,849.6706026154,869.7383490212,98529.5506283,855.5242014837,877.9241527118,849.6706026154,869.7383490212,98529.5506283,0.0,1.0
ETHUSD,2018-03-03 00:00:00+00:00,855.6594762495,869.1059571134,852.492235576,855.736049389,77151.05735785,855.6594762495,869.1059571134,852.492235576,855.736049389,77151.05735785,0.0,1.0
ETHUSD,2018-03-04 00:00:00+00:00,865.4163765218,868.0129944504,837.7320526601,856.2616317009,81036.92584034,865.4163765218,868.0129944504,837.7320526601,856.2616317009,81036.92584034,0.0,1.0
ETHUSD,2018-03-05 00:00:00+00:00,851.1463356889,869.77959848,850.3253862962,865.3121105399,128566.35791357,851.1463356889,869.77959848,850.3253862962,865.3121105399,128566.35791357,0.0,1.0
ETHUSD,2018-03-06 00:00:00+00:00,815.0553998072,849.7615270213,802.9497500627,847.6073363266,194499.37766059,815.0553998072,849.7615270213,802.9497500627,847.6073363266,194499.37766059,0.0,1.0
ETHUSD,2018-03-07 00:00:00+00:00,753.9867323138,825.3966967781,733.2171688069,814.6885666128,337119.49002533,753.9867323138,825.3966967781,733.2171688069,814.6885666128,337119.49002533,0.0,1.0
ETHUSD,2018-03-08 00:00:00+00:00,698.3808607042,769.0056104968,687.6294496103,749.3327166796,293256.37131614,698.3808607042,769.0056104968,687.6294496103,749.3327166796,293256.37131614,0.0,1.0
ETHUSD,2018-03-09 00:00:00+00:00,725.6158867681,729.7606075491,641.2995693515,698.4834217524,417498.73829859,725.6158867681,729.7606075491,641.2995693515,698.4834217524,417498.73829859,0.0,1.0
ETHUSD,2018-03-10 00:00:00+00:00,681.7156296258,747.5974569978,678.0815119101,726.8590319322,191254.98891644,681.7156296258,747.5974569978,678.0815119101,726.8590319322,191254.98891644,0.0,1.0
ETHUSD,2018-03-11 00:00:00+00:00,720.3321113149,735.480576713,662.40462543,681.2843089049,213933.02422561,720.3321113149,735.480576713,662.40462543,681.2843089049,213933.02422561,0.0,1.0
ETHUSD,2018-03-12 00:00:00+00:00,697.0116368182,739.0206127175,677.3166632947,719.1411082323,213363.17822134,697.0116368182,739.0206127175,677.3166632947,719.1411082323,213363.17822134,0.0,1.0
ETHUSD,2018-03-13 00:00:00+00:00,688.6942082828,714.3496173561,678.6813130108,696.9507959502,244315.26775562,688.6942082828,714.3496173561,678.6813130108,696.9507959502,244315.26775562,0.0,1.0
ETHUSD,2018-03-14 00:00:00+00:00,613.0740195608,703.1122019028,586.6453050282,689.6624021539,338382.0275463,613.0740195608,703.1122019028,586.6453050282,689.6624021539,338382.0275463,0.0,1.0
ETHUSD,2018-03-15 00:00:00+00:00,610.5733658747,621.5484940171,571.1222565739,612.8515949576,374482.3516888201,610.5733658747,621.5484940171,571.1222565739,612.8515949576,374482.3516888201,0.0,1.0
ETHUSD,2018-03-16 00:00:00+00:00,600.130469441,626.8279192642,584.509129253,610.8360844812,232116.31579502,600.130469441,626.8279192642,584.509129253,610.8360844812,232116.31579502,0.0,1.0
ETHUSD,2018-03-17 00:00:00+00:00,550.6219378544,611.7961670719,543.5541484319,600.6806629024,241862.7678465301,550.6219378544,611.7961670719,543.5541484319,600.6806629024,241862.7678465301,0.0,1.0
ETHUSD,2018-03-18 00:00:00+00:00,538.5265435811,570.120095618,456.3829216834,551.6644561472,1043899.0625387084,538.5265435811,570.120095618,456.3829216834,551.6644561472,1043899.0625387084,0.0,1.0
ETHUSD,2018-03-19 00:00:00+00:00,555.6963290166,559.6075800662,514.7998607148,537.6866034635,529187.58611549,555.6963290166,559.6075800662,514.7998607148,537.6866034635,529187.58611549,0.0,1.0
ETHUSD,2018-03-20 00:00:00+00:00,557.1764499908,567.7531047334,518.3990712051,552.3898779928,438675.9303256701,557.1764499908,567.7531047334,518.3990712051,552.3898779928,438675.9303256701,0.0,1.0
ETHUSD,2018-03-21 00:00:00+00:00,559.7980181209,590.7336716395,545.8204206289,557.311884142,341457.99220807,559.7980181209,590.7336716395,545.8204206289,557.311884142,341457.99220807,0.0,1.0
ETHUSD,2018-03-22 00:00:00+00:00,539.8130372367,578.7281622525,516.0480440536,559.5488324372,387381.92599026,539.8130372367,578.7281622525,516.0480440536,559.5488324372,387381.92599026,0.0,1.0
ETHUSD,2018-03-23 00:00:00+00:00,543.7880203953,544.4862076723,506.2144353946,539.6975747945,387695.3434458,543.7880203953,544.4862076723,506.2144353946,539.6975747945,387695.3434458,0.0,1.0
ETHUSD,2018-03-24 00:00:00+00:00,524.0980948099,546.5676201695,519.9179135398,544.0143121149,222763.74345436,524.0980948099,546.5676201695,519.9179135398,544.0143121149,222763.74345436,0.0,1.0
ETHUSD,2018-03-25 00:00:00+00:00,523.2249758521,537.1736902606,512.9276303837,519.9326563331,135372.53683912,523.2249758521,537.1736902606,512.9276303837,519.9326563331,135372.53683912,0.0,1.0
ETHUSD,2018-03-26 00:00:00+00:00,485.8006784536,522.2755371605,466.9789494153,517.8227502928,408973.8932042801,485.8006784536,522.2755371605,466.9789494153,517.8227502928,408973.8932042801,0.0,1.0
ETHUSD,2018-03-27 00:00:00+00:00,450.1623076426,492.0370774587,446.4376659018,485.8016350331,625493.39033902,450.1623076426,492.0370774587,446.4376659018,485.8016350331,625493.39033902,0.0,1.0
ETHUSD,2018-03-28 00:00:00+00:00,445.8084192942,465.0703447032,439.5372643859,448.8740607289,322787.38123115,445.8084192942,465.0703447032,439.5372643859,448.8740607289,322787.38123115,0.0,1.0
ETHUSD,2018-03-29 00:00:00+00:00,383.9821953427,448.6019660055,379.8656950453,445.7893085681,1074596.9309847301,383.9821953427,448.6019660055,379.8656950453,445.7893085681,1074596.9309847301,0.0,1.0
ETHUSD,2018-03-30 00:00:00+00:00,393.3877554975,411.5092989482,364.741160821,383.903342779,882325.9959206199,393.3877554975,411.5092989482,364.741160821,383.903342779,882325.9959206199,0.0,1.0
ETHUSD,2018-03-31 00:00:00+00:00,394.1785933451,423.2292455933,389.2968181587,393.9203891222,396251.68010679,394.1785933451,423.2292455933,389.2968181587,393.9203891222,396251.68010679,0.0,1.0
ETHUSD,2018-04-01 00:00:00+00:00,378.8758929953,399.0791234408,358.4046629896,395.1109480372,621712.7012239799,378.8758929953,399.0791234408,358.4046629896,395.1109480372,621712.7012239799,0.0,1.0
ETHUSD,2018-04-02 00:00:00+00:00,384.717702229,394.6427949786,375.4423363406,378.9951504647,374730.96041674,384.717702229,394.6427949786,375.4423363406,378.9951504647,374730.96041674,0.0,1.0
ETHUSD,2018-04-03 00:00:00+00:00,417.3034305158,420.3732658572,381.8111427125,386.0078285236,430683.8117976933,417.3034305158,420.3732658572,381.8111427125,386.0078285236,430683.8117976933,0.0,1.0
ETHUSD,2018-04-04 00:00:00+00:00,379.7121955194,417.0715074471,370.0242019956,415.1313352516,429044.609379,379.7121955194,417.0715074471,370.0242019956,415.1313352516,429044.609379,0.0,1.0
ETHUSD,2018-04-05 00:00:00+00:00,384.946310881,391.7296897497,367.5928776,381.3676764463,325388.6795492785,384.946310881,391.7296897497,367.5928776,381.3676764463,325388.6795492785,0.0,1.0
ETHUSD,2018-04-06 00:00:00+00:00,370.4050230704,386.1779999556,363.4565547342,381.7166228675,269930.7209133,370.4050230704,386.1779999556,363.4565547342,381.7166228675,269930.7209133,0.0,1.0
ETHUSD,2018-04-07 00:00:00+00:00,384.9510063547,402.2019739029,369.4985718151,370.4130492036,215017.30299748,384.9510063547,402.2019739029,369.4985718151,370.4130492036,215017.30299748,0.0,1.0
ETHUSD,2018-04-08 00:00:00+00:00,400.8979722488,405.302054194,385.0015418909,385.1697049214,201663.27374679,400.8979722488,405.302054194,385.0015418909,385.1697049214,201663.27374679,0.0,1.0
ETHUSD,2018-04-09 00:00:00+00:00,399.1382988449,431.4626840729,387.851210362,401.0188293952,475834.78878156,399.1382988449,431.4626840729,387.851210362,401.0188293952,475834.78878156,0.0,1.0
ETHUSD,2018-04-10 00:00:00+00:00,415.6131160961,418.4944983846,391.7652373191,399.2689117094,247193.84500819,415.6131160961,418.4944983846,391.7652373191,399.2689117094,247193.84500819,0.0,1.0
ETHUSD,2018-04-11 00:00:00+00:00,430.3387675693,433.6619089441,410.7804556581,416.0008101785,312384.5027800699,430.3387675693,433.6619089441,410.7804556581,416.0008101785,312384.5027800699,0.0,1.0
ETHUSD,2018-04-12 00:00:00+00:00,494.4926616852,498.8658154464,411.7970659819,430.1887653774,826651.84719867,494.4926616852,498.8658154464,411.7970659819,430.1887653774,826651.84719867,0.0,1.0
ETHUSD,2018-04-13 00:00:00+00:00,495.7175535896,529.1918627942,480.6361896866,494.1698367356,945513.9906569299,495.7175535896,529.1918627942,480.6361896866,494.1698367356,945513.9906569299,0.0,1.0
ETHUSD,2018-04-14 00:00:00+00:00,502.8502071827,515.0879560289,486.8665841077,495.6732237387,409906.6939252401,502.8502071827,515.0879560289,486.8665841077,495.6732237387,409906.6939252401,0.0,1.0
ETHUSD,2018-04-15 00:00:00+00:00,534.0594686532,534.6710568426,502.6018265258,502.8015345077,482589.7599832501,534.0594686532,534.6710568426,502.6018265258,502.8015345077,482589.7599832501,0.0,1.0
ETHUSD,2018-04-16 00:00:00+00:00,511.6493719172,537.5904125667,498.7633677372,533.8411773502,508823.64200772,511.6493719172,537.5904125667,498.7633677372,533.8411773502,508823.64200772,0.0,1.0
ETHUSD,2018-04-17 00:00:00+00:00,503.1231348389,522.6719661342,501.0419474047,511.841586619,382995.22294118,503.1231348389,522.6719661342,501.0419474047,511.841586619,382995.22294118,0.0,1.0
ETHUSD,2018-04-18 00:00:00+00:00,525.9498939858,527.1358843539,501.6907134464,503.1310744794,324576.53202378,525.9498939858,527.1358843539,501.6907134464,503.1310744794,324576.53202378,0.0,1.0
ETHUSD,2018-04-19 00:00:00+00:00,567.6019708886,570.6507482383,521.5143039129,526.0396539613,477745.8618218999,567.6019708886,570.6507482383,521.5143039129,526.0396539613,477745.8618218999,0.0,1.0
ETHUSD,2018-04-20 00:00:00+00:00,617.0572982903,622.3870382343,557.5787432908,567.7700055579,609899.86365746,617.0572982903,622.3870382343,557.5787432908,567.7700055579,609899.86365746,0.0,1.0
ETHUSD,2018-04-21 00:00:00+00:00,604.9079505548,624.9591976458,573.6411781824,616.8772025605,525738.10937073,604.9079505548,624.9591976458,573.6411781824,616.8772025605,525738.10937073,0.0,1.0
ETHUSD,2018-04-22 00:00:00+00:00,621.3114624392,645.375452197,590.753870066,604.9519095806,433511.37384493,621.3114624392,645.375452197,590.753870066,604.9519095806,433511.37384493,0.0,1.0
ETHUSD,2018-04-23 00:00:00+00:00,644.2868907085,649.4838861152,619.8579908359,622.3336457742,346801.94489659,644.2868907085,649.4838861152,619.8579908359,622.3336457742,346801.94489659,0.0,1.0
ETHUSD,2018-04-24 00:00:00+00:00,703.072498399,711.3537410653,643.7121661062,644.013803704,614040.4755691601,703.072498399,711.3537410653,643.7121661062,644.013803704,614040.4755691601,0.0,1.0
